"","Year","Age","OpenInterval","Female1","Male1","Total1","Female2","Male2","Total2","Country"
"15348",2006,29,FALSE,411811,416459,828270,393743,395887,789630,"ITA"
"15349",2006,30,FALSE,435936,441351,877287,415645,419203,834848,"ITA"
"15350",2006,31,FALSE,453706,461266,914972,438260,442601,880861,"ITA"
"153511",2006,32,FALSE,451659,459777,911436,454605,462439,917044,"ITA"
"153521",2006,33,FALSE,455407,464904,920311,453181,460224,913405,"ITA"
"15353",2006,34,FALSE,464536,467438,931974,459122,463331,922453,"ITA"
"15354",2006,35,FALSE,460582,462075,922657,466619,467274,933893,"ITA"
"15355",2006,36,FALSE,475700,477339,953039,462788,464434,927222,"ITA"
"15356",2006,37,FALSE,470222,472784,943006,477430,478937,956367,"ITA"
"15357",2006,38,FALSE,472746,475515,948261,472148,474035,946183,"ITA"
"15358",2006,39,FALSE,484183,487387,971570,475018,476746,951764,"ITA"
"15359",2006,40,FALSE,484224,486880,971104,485635,488108,973743,"ITA"
"15360",2006,41,FALSE,490626,492378,983004,485734,487497,973231,"ITA"
"153611",2006,42,FALSE,464407,461575,925982,492444,493251,985695,"ITA"
"153621",2006,43,FALSE,450933,446377,897310,465487,462179,927666,"ITA"
"15363",2006,44,FALSE,443897,438555,882452,451975,446767,898742,"ITA"
"15364",2006,45,FALSE,431069,424416,855485,444451,438494,882945,"ITA"
"15365",2006,46,FALSE,420317,414955,835272,431844,424553,856397,"ITA"
"15366",2006,47,FALSE,403259,395992,799251,421228,414912,836140,"ITA"
"15367",2006,48,FALSE,399928,392042,791970,404105,396063,800168,"ITA"
"15368",2006,49,FALSE,396119,386670,782789,400913,392193,793106,"ITA"
"15369",2006,50,FALSE,391288,380353,771641,396592,386436,783028,"ITA"
"15370",2006,51,FALSE,388098,374862,762960,391722,380016,771738,"ITA"
"153711",2006,52,FALSE,370966,360499,731465,388358,374289,762647,"ITA"
"153721",2006,53,FALSE,370252,356134,726386,371017,359774,730791,"ITA"
"15373",2006,54,FALSE,371719,356039,727758,369884,355056,724940,"ITA"
"15374",2006,55,FALSE,386857,370733,757590,371149,354803,725952,"ITA"
"15375",2006,56,FALSE,388456,373156,761612,386128,369328,755456,"ITA"
"15376",2006,57,FALSE,407359,390110,797469,388218,371721,759939,"ITA"
"15377",2006,58,FALSE,398942,382254,781196,407054,388384,795438,"ITA"
"15378",2006,59,FALSE,402724,382853,785577,398676,380597,779273,"ITA"
"15379",2006,60,FALSE,315168,297257,612425,402187,380949,783136,"ITA"
"15380",2006,61,FALSE,325030,304815,629845,314166,295240,609406,"ITA"
"153811",2006,62,FALSE,332085,307286,639371,324137,302549,626686,"ITA"
"153821",2006,63,FALSE,332775,305216,637991,331023,304824,635847,"ITA"
"15383",2006,64,FALSE,337812,306656,644468,331289,302330,633619,"ITA"
"15384",2006,65,FALSE,373404,336566,709970,336232,303552,639784,"ITA"
"15385",2006,66,FALSE,368160,331291,699451,371203,332664,703867,"ITA"
"15386",2006,67,FALSE,358951,319595,678546,366025,326901,692926,"ITA"
"15387",2006,68,FALSE,334367,293170,627537,356823,314914,671737,"ITA"
"15388",2006,69,FALSE,320704,274546,595250,332305,288608,620913,"ITA"
"15389",2006,70,FALSE,328968,278203,607171,317682,269358,587040,"ITA"
"15390",2006,71,FALSE,321104,266279,587383,325689,272415,598104,"ITA"
"153911",2006,72,FALSE,314310,255973,570283,317518,259950,577468,"ITA"
"153921",2006,73,FALSE,306840,241826,548666,310132,248837,558969,"ITA"
"15393",2006,74,FALSE,308467,237340,545807,302067,234543,536610,"ITA"
"15394",2006,75,FALSE,317998,237669,555667,302897,229293,532190,"ITA"
"15395",2006,76,FALSE,288040,209551,497591,311500,228663,540163,"ITA"
"15396",2006,77,FALSE,281336,197589,478925,281460,200616,482076,"ITA"
"15397",2006,78,FALSE,273248,187874,461122,274293,188203,462496,"ITA"
"15398",2006,79,FALSE,261379,170586,431965,265384,178794,444178,"ITA"
"15399",2006,80,FALSE,250404.15,154351.21,404755.36,252530.3,157401.87,409932.17,"ITA"
"15400",2006,81,FALSE,238479.73,140999.79,379479.52,240270.15,143996.21,384266.36,"ITA"
"154011",2006,82,FALSE,227645.19,128141.03,355786.22,227591.73,130217.79,357809.52,"ITA"
"154021",2006,83,FALSE,212689.36,112062.84,324752.2,215406.19,117469.03,332875.22,"ITA"
"15403",2006,84,FALSE,195641.31,99634.99,295276.3,199850.36,101632.84,301483.2,"ITA"
"15404",2006,85,FALSE,179358.51,87183.07,266541.58,182417.31,89551.99,271969.3,"ITA"
"15405",2006,86,FALSE,107058.64,49957.3,157015.94,165319.51,77227.07,242546.58,"ITA"
"15406",2006,87,FALSE,74007.91,32689.97,106697.88,97629.64,43613.3,141242.94,"ITA"
"15407",2006,88,FALSE,69284.73,29620.98,98905.71,66576.91,28055.97,94632.88,"ITA"
"15408",2006,89,FALSE,75559.77,31073.56,106633.33,61413.73,25174.98,86588.71,"ITA"
"15409",2006,90,FALSE,82314.32,31993.61,114307.93,66018.77,25856.56,91875.33,"ITA"
"154101",2006,91,FALSE,72183.74,26780.51,98964.25,70502.32,26214.61,96716.93,"ITA"
"154111",2006,92,FALSE,59487.59,21025.78,80513.37,60877.74,21314.51,82192.25,"ITA"
"154121",2006,93,FALSE,47615.31,15798.49,63413.8,49262.59,16426.78,65689.37,"ITA"
"154131",2006,94,FALSE,34240.38,10461.78,44702.16,38469.31,12067.49,50536.8,"ITA"
"15414",2006,95,FALSE,26286.88,7578.73,33865.61,27001.38,7712.78,34714.16,"ITA"
"15415",2006,96,FALSE,17952.88,4825.12,22778,20194.88,5517.73,25712.61,"ITA"
"15416",2006,97,FALSE,12390.74,2957,15347.74,13408.88,3408.12,16817,"ITA"
"15417",2006,98,FALSE,7793.72,1726.14,9519.86,9000.74,1982,10982.74,"ITA"
"15418",2006,99,FALSE,5100.93,1030.51,6131.44,5482.72,1104.14,6586.86,"ITA"
"15419",2006,100,FALSE,3137.77,615.86,3753.63,3506.93,683.51,4190.44,"ITA"
"15420",2006,101,FALSE,1910.95,341.11,2252.06,2063.77,356.86,2420.63,"ITA"
"154211",2006,102,FALSE,1017.13,155.38,1172.51,1203.95,193.11,1397.06,"ITA"
"154221",2006,103,FALSE,635.65,94.31,729.96,595.13,81.38,676.51,"ITA"
"15423",2006,104,FALSE,327.19,40.38,367.57,375.65,46.31,421.96,"ITA"
"15424",2006,105,FALSE,152.27,23.31,175.58,184.19,23.38,207.57,"ITA"
"15425",2006,106,FALSE,79.58,9,88.58,78.27,10.31,88.58,"ITA"
"15426",2006,107,FALSE,46.52,3.66,50.18,48.58,3,51.58,"ITA"
"15427",2006,108,FALSE,23.58,1.34,24.92,26.52,2.66,29.18,"ITA"
"15428",2006,109,FALSE,8.56,0,8.56,12.58,0.34,12.92,"ITA"
"15429",2006,110,TRUE,4.76,0,4.76,7.32,0,7.32,"ITA"
"15430",2007,0,FALSE,270112,286772,556884,271944,288756,560700,"ITA"
"154311",2007,1,FALSE,267748,285122,552870,271504,288524,560028,"ITA"
"154321",2007,2,FALSE,272591,287756,560347,269262,286884,556146,"ITA"
"15433",2007,3,FALSE,267627,283181,550808,273756,289244,563000,"ITA"
"15434",2007,4,FALSE,265313,280469,545782,269433,285321,554754,"ITA"
"15435",2007,5,FALSE,264439,279460,543899,267184,282742,549926,"ITA"
"15436",2007,6,FALSE,267379,284001,551380,267034,282598,549632,"ITA"
"15437",2007,7,FALSE,264807,279757,544564,270292,287279,557571,"ITA"
"15438",2007,8,FALSE,262072,278803,540875,267348,282488,549836,"ITA"
"15439",2007,9,FALSE,261546,277410,538956,265015,281966,546981,"ITA"
"15440",2007,10,FALSE,263197,279129,542326,264459,280671,545130,"ITA"
"154411",2007,11,FALSE,262371,278806,541177,265753,282171,547924,"ITA"
"154421",2007,12,FALSE,265673,281462,547135,264971,281692,546663,"ITA"
"15443",2007,13,FALSE,272356,288104,560460,268422,284599,553021,"ITA"
"15444",2007,14,FALSE,283180,298835,582015,274967,291052,566019,"ITA"
"15445",2007,15,FALSE,282180,298832,581012,285630,301582,587212,"ITA"
"15446",2007,16,FALSE,284947,300870,585817,284263,301159,585422,"ITA"
"15447",2007,17,FALSE,280948,296764,577712,287081,303591,590672,"ITA"
"15448",2007,18,FALSE,283555,301680,585235,283930,300965,584895,"ITA"
"15449",2007,19,FALSE,274802,291544,566346,288143,306687,594830,"ITA"
"15450",2007,20,FALSE,279226,293109,572335,281136,296922,578058,"ITA"
"154511",2007,21,FALSE,290424,300411,590835,285748,298392,584140,"ITA"
"154521",2007,22,FALSE,296571,306548,603119,298399,306272,604671,"ITA"
"15453",2007,23,FALSE,305090,315034,620124,305284,312976,618260,"ITA"
"15454",2007,24,FALSE,320268,327016,647284,313449,321290,634739,"ITA"
"15455",2007,25,FALSE,327362,332003,659365,329088,333347,662435,"ITA"
"15456",2007,26,FALSE,337644,342606,680250,336031,338213,674244,"ITA"
"15457",2007,27,FALSE,353846,356968,710814,346436,349221,695657,"ITA"
"15458",2007,28,FALSE,376888,379164,756052,364074,363503,727577,"ITA"
"15459",2007,29,FALSE,393743,395887,789630,385870,386180,772050,"ITA"
"15460",2007,30,FALSE,415645,419203,834848,402587,403625,806212,"ITA"
"154611",2007,31,FALSE,438260,442601,880861,422915,425683,848598,"ITA"
"154621",2007,32,FALSE,454605,462439,917044,443171,447933,891104,"ITA"
"15463",2007,33,FALSE,453181,460224,913405,460251,467245,927496,"ITA"
"15464",2007,34,FALSE,459122,463331,922453,460656,462096,922752,"ITA"
"15465",2007,35,FALSE,466619,467274,933893,465106,466632,931738,"ITA"
"15466",2007,36,FALSE,462788,464434,927222,472826,472354,945180,"ITA"
"15467",2007,37,FALSE,477430,478937,956367,468507,469273,937780,"ITA"
"15468",2007,38,FALSE,472148,474035,946183,483137,482930,966067,"ITA"
"15469",2007,39,FALSE,475018,476746,951764,478454,478400,956854,"ITA"
"15470",2007,40,FALSE,485635,488108,973743,481438,480755,962193,"ITA"
"154711",2007,41,FALSE,485734,487497,973231,489863,490373,980236,"ITA"
"154721",2007,42,FALSE,492444,493251,985695,490036,489613,979649,"ITA"
"15473",2007,43,FALSE,465487,462179,927666,496959,495533,992492,"ITA"
"15474",2007,44,FALSE,451975,446767,898742,469596,463954,933550,"ITA"
"15475",2007,45,FALSE,444451,438494,882945,455810,448265,904075,"ITA"
"15476",2007,46,FALSE,431844,424553,856397,448052,439688,887740,"ITA"
"15477",2007,47,FALSE,421228,414912,836140,435261,425787,861048,"ITA"
"15478",2007,48,FALSE,404105,396063,800168,424935,416045,840980,"ITA"
"15479",2007,49,FALSE,400913,392193,793106,407729,396829,804558,"ITA"
"15480",2007,50,FALSE,396592,386436,783028,404287,392965,797252,"ITA"
"154811",2007,51,FALSE,391722,380016,771738,399249,386760,786009,"ITA"
"154821",2007,52,FALSE,388358,374289,762647,394014,380077,774091,"ITA"
"15483",2007,53,FALSE,371017,359774,730791,390083,374124,764207,"ITA"
"15484",2007,54,FALSE,369884,355056,724940,372385,359231,731616,"ITA"
"15485",2007,55,FALSE,371149,354803,725952,370517,354195,724712,"ITA"
"15486",2007,56,FALSE,386128,369328,755456,371360,353747,725107,"ITA"
"15487",2007,57,FALSE,388218,371721,759939,386054,367886,753940,"ITA"
"15488",2007,58,FALSE,407054,388384,795438,388409,370235,758644,"ITA"
"15489",2007,59,FALSE,398676,380597,779273,407058,386674,793732,"ITA"
"15490",2007,60,FALSE,402187,380949,783136,398634,378750,777384,"ITA"
