"","Year","Age","Female","Male","Total","OpenInterval","Country"
"459",1925,14,76.01,86.07,162.08,FALSE,"AUS"
"460",1925,15,66.01,99.07,165.08,FALSE,"AUS"
"461",1925,16,79.01,103.08,182.09,FALSE,"AUS"
"462",1925,17,78.01,122.09,200.1,FALSE,"AUS"
"463",1925,18,90.01,130.1,220.11,FALSE,"AUS"
"464",1925,19,118.01,137.1,255.11,FALSE,"AUS"
"465",1925,20,129.02,136.1,265.12,FALSE,"AUS"
"466",1925,21,130.01,136.1,266.11,FALSE,"AUS"
"467",1925,22,116.01,129.1,245.11,FALSE,"AUS"
"468",1925,23,112.02,122.09,234.11,FALSE,"AUS"
"469",1925,24,151.02,161.12,312.14,FALSE,"AUS"
"470",1925,25,154.02,153.11,307.13,FALSE,"AUS"
"471",1925,26,133.02,151.11,284.13,FALSE,"AUS"
"472",1925,27,145.02,138.1,283.12,FALSE,"AUS"
"473",1925,28,142.02,153.11,295.13,FALSE,"AUS"
"474",1925,29,163.02,145.11,308.13,FALSE,"AUS"
"475",1925,30,192.03,167.12,359.15,FALSE,"AUS"
"476",1925,31,145.02,158.12,303.14,FALSE,"AUS"
"477",1925,32,175.02,172.13,347.15,FALSE,"AUS"
"478",1925,33,155.02,186.13,341.15,FALSE,"AUS"
"479",1925,34,183.02,212.15,395.17,FALSE,"AUS"
"480",1925,35,197.02,218.17,415.19,FALSE,"AUS"
"481",1925,36,180.02,216.16,396.18,FALSE,"AUS"
"482",1925,37,177.02,222.17,399.19,FALSE,"AUS"
"483",1925,38,210.02,278.2,488.22,FALSE,"AUS"
"484",1925,39,199.03,242.18,441.21,FALSE,"AUS"
"485",1925,40,205.02,263.2,468.22,FALSE,"AUS"
"486",1925,41,171.02,233.18,404.2,FALSE,"AUS"
"487",1925,42,191.02,255.19,446.21,FALSE,"AUS"
"488",1925,43,185.03,219.16,404.19,FALSE,"AUS"
"489",1925,44,208.03,279.2,487.23,FALSE,"AUS"
"490",1925,45,185.02,325.24,510.26,FALSE,"AUS"
"491",1925,46,188.03,294.21,482.24,FALSE,"AUS"
"492",1925,47,186.02,269.2,455.22,FALSE,"AUS"
"493",1925,48,222.03,299.22,521.25,FALSE,"AUS"
"494",1925,49,200.02,303.22,503.24,FALSE,"AUS"
"495",1925,50,201.02,397.3,598.32,FALSE,"AUS"
"496",1925,51,172.02,288.21,460.23,FALSE,"AUS"
"497",1925,52,277.03,397.3,674.33,FALSE,"AUS"
"498",1925,53,241.03,374.28,615.31,FALSE,"AUS"
"499",1925,54,239.03,379.28,618.31,FALSE,"AUS"
"500",1925,55,240.03,409.31,649.34,FALSE,"AUS"
"501",1925,56,272.04,448.33,720.37,FALSE,"AUS"
"502",1925,57,237.03,441.33,678.36,FALSE,"AUS"
"503",1925,58,305.04,511.38,816.42,FALSE,"AUS"
"504",1925,59,292.03,469.34,761.37,FALSE,"AUS"
"505",1925,60,347.05,600.44,947.49,FALSE,"AUS"
"506",1925,61,271.03,494.37,765.4,FALSE,"AUS"
"507",1925,62,344.05,565.42,909.47,FALSE,"AUS"
"508",1925,63,399.05,643.48,1042.53,FALSE,"AUS"
"509",1925,64,394.05,637.47,1031.52,FALSE,"AUS"
"510",1925,65,423.06,734.55,1157.61,FALSE,"AUS"
"511",1925,66,362.04,576.42,938.46,FALSE,"AUS"
"512",1925,67,391.05,579.43,970.48,FALSE,"AUS"
"513",1925,68,443.06,624.46,1067.52,FALSE,"AUS"
"514",1925,69,354.04,595.44,949.48,FALSE,"AUS"
"515",1925,70,429.06,682.5,1111.56,FALSE,"AUS"
"516",1925,71,323.04,492.36,815.4,FALSE,"AUS"
"517",1925,72,347.04,510.38,857.42,FALSE,"AUS"
"518",1925,73,384.05,505.37,889.42,FALSE,"AUS"
"519",1925,74,392.05,495.37,887.42,FALSE,"AUS"
"520",1925,75,405.05,520.39,925.44,FALSE,"AUS"
"521",1925,76,372.05,480.36,852.41,FALSE,"AUS"
"522",1925,77,360.05,378.28,738.33,FALSE,"AUS"
"523",1925,78,392.05,412.31,804.36,FALSE,"AUS"
"524",1925,79,307.04,403.3,710.34,FALSE,"AUS"
"525",1925,80,399.05,419.31,818.36,FALSE,"AUS"
"526",1925,81,329.04,327.24,656.28,FALSE,"AUS"
"527",1925,82,335.04,338.25,673.29,FALSE,"AUS"
"528",1925,83,300.04,294.21,594.25,FALSE,"AUS"
"529",1925,84,304.04,325.24,629.28,FALSE,"AUS"
"530",1925,85,278.04,267.2,545.24,FALSE,"AUS"
"531",1925,86,198.02,199.15,397.17,FALSE,"AUS"
"532",1925,87,185.02,185.14,370.16,FALSE,"AUS"
"533",1925,88,157.02,119.09,276.11,FALSE,"AUS"
"534",1925,89,119.01,115.08,234.09,FALSE,"AUS"
"535",1925,90,112.01,92.07,204.08,FALSE,"AUS"
"536",1925,91,76.01,80.06,156.07,FALSE,"AUS"
"537",1925,92,70.01,63.05,133.06,FALSE,"AUS"
"538",1925,93,47,55.04,102.04,FALSE,"AUS"
"539",1925,94,42.01,36.03,78.04,FALSE,"AUS"
"540",1925,95,30,36.03,66.03,FALSE,"AUS"
"541",1925,96,30,30.02,60.02,FALSE,"AUS"
"542",1925,97,20,11.01,31.01,FALSE,"AUS"
"543",1925,98,16,8,24,FALSE,"AUS"
"544",1925,99,10,7,17,FALSE,"AUS"
"545",1925,100,2,6,8,FALSE,"AUS"
"546",1925,101,1,1,2,FALSE,"AUS"
"547",1925,102,3,0,3,FALSE,"AUS"
"548",1925,103,2,0,2,FALSE,"AUS"
"549",1925,104,1,1,2,FALSE,"AUS"
"550",1925,105,0,1,1,FALSE,"AUS"
"551",1925,106,0,1,1,FALSE,"AUS"
"552",1925,107,1,0,1,FALSE,"AUS"
"553",1925,108,0,0,0,FALSE,"AUS"
"554",1925,109,0,1,1,FALSE,"AUS"
"555",1925,110,0,0,0,TRUE,"AUS"
"556",1926,0,3041.62,4152.85,7194.47,FALSE,"AUS"
"557",1926,1,547.11,697.64,1244.75,FALSE,"AUS"
"558",1926,2,239.05,283.26,522.31,FALSE,"AUS"
"559",1926,3,170.04,199.19,369.23,FALSE,"AUS"
"560",1926,4,109.02,159.15,268.17,FALSE,"AUS"
"561",1926,5,101.02,124.11,225.13,FALSE,"AUS"
"562",1926,6,84.01,105.1,189.11,FALSE,"AUS"
"563",1926,7,67.01,107.09,174.1,FALSE,"AUS"
"564",1926,8,62.01,83.08,145.09,FALSE,"AUS"
"565",1926,9,57.01,86.08,143.09,FALSE,"AUS"
"566",1926,10,65.01,84.08,149.09,FALSE,"AUS"
"567",1926,11,55.01,89.09,144.1,FALSE,"AUS"
"568",1926,12,59.01,77.07,136.08,FALSE,"AUS"
"569",1926,13,69.01,96.09,165.1,FALSE,"AUS"
"570",1926,14,70.01,103.09,173.1,FALSE,"AUS"
"571",1926,15,74.02,109.11,183.13,FALSE,"AUS"
"572",1926,16,77.01,129.12,206.13,FALSE,"AUS"
"573",1926,17,79.02,112.11,191.13,FALSE,"AUS"
"574",1926,18,87.02,131.12,218.14,FALSE,"AUS"
"575",1926,19,114.03,159.15,273.18,FALSE,"AUS"
"576",1926,20,123.02,141.13,264.15,FALSE,"AUS"
"577",1926,21,135.02,154.14,289.16,FALSE,"AUS"
"578",1926,22,149.03,138.13,287.16,FALSE,"AUS"
"579",1926,23,143.03,155.14,298.17,FALSE,"AUS"
"580",1926,24,147.03,131.12,278.15,FALSE,"AUS"
"581",1926,25,168.03,175.16,343.19,FALSE,"AUS"
"582",1926,26,159.03,166.16,325.19,FALSE,"AUS"
"583",1926,27,141.03,140.13,281.16,FALSE,"AUS"
"584",1926,28,147.03,135.13,282.16,FALSE,"AUS"
"585",1926,29,178.04,155.15,333.19,FALSE,"AUS"
"586",1926,30,179.04,169.16,348.2,FALSE,"AUS"
"587",1926,31,152.03,164.15,316.18,FALSE,"AUS"
"588",1926,32,183.04,158.15,341.19,FALSE,"AUS"
"589",1926,33,178.04,184.17,362.21,FALSE,"AUS"
"590",1926,34,166.03,199.18,365.21,FALSE,"AUS"
"591",1926,35,197.04,216.2,413.24,FALSE,"AUS"
"592",1926,36,223.05,214.2,437.25,FALSE,"AUS"
"593",1926,37,202.04,186.17,388.21,FALSE,"AUS"
"594",1926,38,205.04,237.22,442.26,FALSE,"AUS"
"595",1926,39,215.04,244.22,459.26,FALSE,"AUS"
"596",1926,40,195.04,262.25,457.29,FALSE,"AUS"
"597",1926,41,172.03,224.2,396.23,FALSE,"AUS"
"598",1926,42,224.05,298.28,522.33,FALSE,"AUS"
"599",1926,43,217.05,267.25,484.3,FALSE,"AUS"
"600",1926,44,194.04,276.26,470.3,FALSE,"AUS"
"601",1926,45,236.05,369.35,605.4,FALSE,"AUS"
"602",1926,46,207.04,299.27,506.31,FALSE,"AUS"
"603",1926,47,211.04,301.27,512.31,FALSE,"AUS"
"604",1926,48,198.04,317.3,515.34,FALSE,"AUS"
"605",1926,49,234.05,320.29,554.34,FALSE,"AUS"
"606",1926,50,229.05,413.38,642.43,FALSE,"AUS"
"607",1926,51,175.04,329.3,504.34,FALSE,"AUS"
"608",1926,52,256.05,335.31,591.36,FALSE,"AUS"
"609",1926,53,247.05,357.33,604.38,FALSE,"AUS"
"610",1926,54,273.06,392.37,665.43,FALSE,"AUS"
"611",1926,55,263.05,383.36,646.41,FALSE,"AUS"
"612",1926,56,310.06,499.46,809.52,FALSE,"AUS"
"613",1926,57,249.05,438.41,687.46,FALSE,"AUS"
"614",1926,58,312.06,525.48,837.54,FALSE,"AUS"
"615",1926,59,337.06,453.42,790.48,FALSE,"AUS"
"616",1926,60,345.07,622.57,967.64,FALSE,"AUS"
"617",1926,61,284.06,439.4,723.46,FALSE,"AUS"
"618",1926,62,367.07,629.58,996.65,FALSE,"AUS"
"619",1926,63,402.08,625.58,1027.66,FALSE,"AUS"
"620",1926,64,418.08,651.61,1069.69,FALSE,"AUS"
"621",1926,65,495.1,732.68,1227.78,FALSE,"AUS"
"622",1926,66,397.08,642.6,1039.68,FALSE,"AUS"
"623",1926,67,400.09,622.57,1022.66,FALSE,"AUS"
"624",1926,68,450.09,646.6,1096.69,FALSE,"AUS"
"625",1926,69,455.09,620.57,1075.66,FALSE,"AUS"
"626",1926,70,451.09,647.6,1098.69,FALSE,"AUS"
"627",1926,71,353.07,485.45,838.52,FALSE,"AUS"
"628",1926,72,465.09,589.55,1054.64,FALSE,"AUS"
"629",1926,73,424.08,561.52,985.6,FALSE,"AUS"
"630",1926,74,406.09,536.49,942.58,FALSE,"AUS"
"631",1926,75,442.09,579.54,1021.63,FALSE,"AUS"
"632",1926,76,412.08,566.52,978.6,FALSE,"AUS"
"633",1926,77,333.07,466.44,799.51,FALSE,"AUS"
"634",1926,78,358.07,497.46,855.53,FALSE,"AUS"
"635",1926,79,378.08,410.38,788.46,FALSE,"AUS"
"636",1926,80,395.08,416.38,811.46,FALSE,"AUS"
"637",1926,81,307.07,355.32,662.39,FALSE,"AUS"
"638",1926,82,338.07,356.33,694.4,FALSE,"AUS"
"639",1926,83,325.07,313.29,638.36,FALSE,"AUS"
"640",1926,84,332.07,310.28,642.35,FALSE,"AUS"
"641",1926,85,255.05,258.24,513.29,FALSE,"AUS"
"642",1926,86,257.05,281.26,538.31,FALSE,"AUS"
"643",1926,87,181.04,177.17,358.21,FALSE,"AUS"
"644",1926,88,153.03,160.15,313.18,FALSE,"AUS"
"645",1926,89,132.03,129.12,261.15,FALSE,"AUS"
"646",1926,90,112.02,101.1,213.12,FALSE,"AUS"
"647",1926,91,72.02,75.07,147.09,FALSE,"AUS"
"648",1926,92,67.01,65.06,132.07,FALSE,"AUS"
"649",1926,93,68.02,51.04,119.06,FALSE,"AUS"
"650",1926,94,46,52.05,98.05,FALSE,"AUS"
"651",1926,95,41.01,25.02,66.03,FALSE,"AUS"
"652",1926,96,29.01,24.02,53.03,FALSE,"AUS"
"653",1926,97,23,13.01,36.01,FALSE,"AUS"
"654",1926,98,18,7.01,25.01,FALSE,"AUS"
"655",1926,99,5,6.01,11.01,FALSE,"AUS"
"656",1926,100,4,9.01,13.01,FALSE,"AUS"
"657",1926,101,2,1,3,FALSE,"AUS"
"658",1926,102,1,1,2,FALSE,"AUS"
"659",1926,103,2,1,3,FALSE,"AUS"
"660",1926,104,1,4,5,FALSE,"AUS"
"661",1926,105,1,1,2,FALSE,"AUS"
"662",1926,106,2,0,2,FALSE,"AUS"
"663",1926,107,1,0,1,FALSE,"AUS"
"664",1926,108,0,0,0,FALSE,"AUS"
"665",1926,109,0,1,1,FALSE,"AUS"
"666",1926,110,0,2,2,TRUE,"AUS"
"667",1927,0,3181.37,4105.75,7287.12,FALSE,"AUS"
"668",1927,1,577.06,711.65,1288.71,FALSE,"AUS"
"669",1927,2,237.02,289.26,526.28,FALSE,"AUS"
"670",1927,3,191.03,242.22,433.25,FALSE,"AUS"
"671",1927,4,140.01,158.14,298.15,FALSE,"AUS"
"672",1927,5,124.01,131.12,255.13,FALSE,"AUS"
"673",1927,6,112.01,147.13,259.14,FALSE,"AUS"
"674",1927,7,93.01,81.07,174.08,FALSE,"AUS"
"675",1927,8,50.01,86.08,136.09,FALSE,"AUS"
"676",1927,9,46.01,77.07,123.08,FALSE,"AUS"
"677",1927,10,52.01,93.08,145.09,FALSE,"AUS"
"678",1927,11,56,82.07,138.07,FALSE,"AUS"
"679",1927,12,66.01,68.07,134.08,FALSE,"AUS"
"680",1927,13,64.01,88.08,152.09,FALSE,"AUS"
"681",1927,14,56.01,90.09,146.1,FALSE,"AUS"
"682",1927,15,57.01,103.09,160.1,FALSE,"AUS"
"683",1927,16,77.01,114.11,191.12,FALSE,"AUS"
"684",1927,17,97.01,113.1,210.11,FALSE,"AUS"
"685",1927,18,105.02,117.11,222.13,FALSE,"AUS"
"686",1927,19,120.01,142.13,262.14,FALSE,"AUS"
"687",1927,20,117.01,129.11,246.12,FALSE,"AUS"
"688",1927,21,136.02,142.13,278.15,FALSE,"AUS"
"689",1927,22,133.02,155.14,288.16,FALSE,"AUS"
"690",1927,23,163.02,179.16,342.18,FALSE,"AUS"
"691",1927,24,143.02,145.13,288.15,FALSE,"AUS"
"692",1927,25,148.02,137.12,285.14,FALSE,"AUS"
"693",1927,26,164.02,150.14,314.16,FALSE,"AUS"
"694",1927,27,166.02,168.15,334.17,FALSE,"AUS"
"695",1927,28,168.02,161.15,329.17,FALSE,"AUS"
"696",1927,29,128.01,158.14,286.15,FALSE,"AUS"
"697",1927,30,175.02,161.15,336.17,FALSE,"AUS"
"698",1927,31,162.02,162.15,324.17,FALSE,"AUS"
"699",1927,32,179.02,171.16,350.18,FALSE,"AUS"
"700",1927,33,173.03,174.16,347.19,FALSE,"AUS"
"701",1927,34,185.03,186.17,371.2,FALSE,"AUS"
"702",1927,35,214.03,195.18,409.21,FALSE,"AUS"
"703",1927,36,201.02,234.22,435.24,FALSE,"AUS"
"704",1927,37,182.02,201.18,383.2,FALSE,"AUS"
"705",1927,38,211.03,253.23,464.26,FALSE,"AUS"
"706",1927,39,208.02,251.23,459.25,FALSE,"AUS"
"707",1927,40,197.03,268.25,465.28,FALSE,"AUS"
"708",1927,41,169.02,272.25,441.27,FALSE,"AUS"
"709",1927,42,210.02,326.29,536.31,FALSE,"AUS"
"710",1927,43,202.03,247.23,449.26,FALSE,"AUS"
"711",1927,44,190.02,273.25,463.27,FALSE,"AUS"
"712",1927,45,192.03,329.3,521.33,FALSE,"AUS"
"713",1927,46,176.02,289.27,465.29,FALSE,"AUS"
"714",1927,47,221.03,319.3,540.33,FALSE,"AUS"
"715",1927,48,234.02,363.34,597.36,FALSE,"AUS"
"716",1927,49,236.03,351.32,587.35,FALSE,"AUS"
"717",1927,50,254.03,391.36,645.39,FALSE,"AUS"
"718",1927,51,206.02,274.25,480.27,FALSE,"AUS"
"719",1927,52,271.03,403.37,674.4,FALSE,"AUS"
"720",1927,53,237.03,370.34,607.37,FALSE,"AUS"
"721",1927,54,289.04,438.4,727.44,FALSE,"AUS"
"722",1927,55,242.03,416.38,658.41,FALSE,"AUS"
"723",1927,56,316.03,487.44,803.47,FALSE,"AUS"
"724",1927,57,310.04,499.46,809.5,FALSE,"AUS"
"725",1927,58,361.05,466.43,827.48,FALSE,"AUS"
"726",1927,59,323.04,507.47,830.51,FALSE,"AUS"
"727",1927,60,360.04,580.53,940.57,FALSE,"AUS"
"728",1927,61,295.04,470.42,765.46,FALSE,"AUS"
"729",1927,62,401.04,554.51,955.55,FALSE,"AUS"
"730",1927,63,441.05,625.57,1066.62,FALSE,"AUS"
"731",1927,64,427.05,682.63,1109.68,FALSE,"AUS"
"732",1927,65,472.06,761.7,1233.76,FALSE,"AUS"
"733",1927,66,413.05,631.58,1044.63,FALSE,"AUS"
"734",1927,67,446.05,724.66,1170.71,FALSE,"AUS"
"735",1927,68,464.05,641.59,1105.64,FALSE,"AUS"
"736",1927,69,470.06,621.57,1091.63,FALSE,"AUS"
"737",1927,70,504.06,728.66,1232.72,FALSE,"AUS"
"738",1927,71,387.04,550.5,937.54,FALSE,"AUS"
"739",1927,72,454.05,623.57,1077.62,FALSE,"AUS"
"740",1927,73,432.05,641.59,1073.64,FALSE,"AUS"
"741",1927,74,429.05,523.48,952.53,FALSE,"AUS"
"742",1927,75,419.05,585.54,1004.59,FALSE,"AUS"
"743",1927,76,415.05,532.49,947.54,FALSE,"AUS"
"744",1927,77,400.05,447.41,847.46,FALSE,"AUS"
"745",1927,78,423.05,493.45,916.5,FALSE,"AUS"
"746",1927,79,352.04,411.37,763.41,FALSE,"AUS"
"747",1927,80,362.04,453.41,815.45,FALSE,"AUS"
"748",1927,81,298.03,313.28,611.31,FALSE,"AUS"
"749",1927,82,351.04,357.33,708.37,FALSE,"AUS"
"750",1927,83,356.04,323.3,679.34,FALSE,"AUS"
"751",1927,84,308.04,311.29,619.33,FALSE,"AUS"
"752",1927,85,300.03,259.24,559.27,FALSE,"AUS"
"753",1927,86,247.03,259.24,506.27,FALSE,"AUS"
"754",1927,87,253.03,208.19,461.22,FALSE,"AUS"
"755",1927,88,190.02,134.12,324.14,FALSE,"AUS"
"756",1927,89,135.02,131.12,266.14,FALSE,"AUS"
"757",1927,90,131.01,124.11,255.12,FALSE,"AUS"
"758",1927,91,87.01,67.06,154.07,FALSE,"AUS"
"759",1927,92,67.01,62.06,129.07,FALSE,"AUS"
"760",1927,93,61.01,49.05,110.06,FALSE,"AUS"
"761",1927,94,51,33.04,84.04,FALSE,"AUS"
"762",1927,95,28.01,26.03,54.04,FALSE,"AUS"
"763",1927,96,41,18.01,59.01,FALSE,"AUS"
"764",1927,97,17,19.02,36.02,FALSE,"AUS"
"765",1927,98,14,9.01,23.01,FALSE,"AUS"
"766",1927,99,11,3,14,FALSE,"AUS"
"767",1927,100,5,7,12,FALSE,"AUS"
"768",1927,101,4.01,1,5.01,FALSE,"AUS"
"769",1927,102,6,1,7,FALSE,"AUS"
"770",1927,103,0,3,3,FALSE,"AUS"
"771",1927,104,0,1,1,FALSE,"AUS"
"772",1927,105,0,1,1,FALSE,"AUS"
"773",1927,106,0,0,0,FALSE,"AUS"
"774",1927,107,1,0,1,FALSE,"AUS"
"775",1927,108,0,0,0,FALSE,"AUS"
"776",1927,109,0,0,0,FALSE,"AUS"
"777",1927,110,0,0,0,TRUE,"AUS"
"778",1928,0,3098.71,4008.08,7106.79,FALSE,"AUS"
"779",1928,1,642.14,688.87,1331.01,FALSE,"AUS"
"780",1928,2,259.06,322.41,581.47,FALSE,"AUS"
"781",1928,3,191.04,204.26,395.3,FALSE,"AUS"
"782",1928,4,111.02,135.17,246.19,FALSE,"AUS"
"783",1928,5,128.03,120.15,248.18,FALSE,"AUS"
"784",1928,6,105.02,128.17,233.19,FALSE,"AUS"
"785",1928,7,104.02,116.15,220.17,FALSE,"AUS"
"786",1928,8,65.01,109.14,174.15,FALSE,"AUS"
"787",1928,9,62.02,82.1,144.12,FALSE,"AUS"
"788",1928,10,53.01,92.12,145.13,FALSE,"AUS"
"789",1928,11,69.01,77.09,146.1,FALSE,"AUS"
"790",1928,12,55.01,76.1,131.11,FALSE,"AUS"
"791",1928,13,67.01,86.11,153.12,FALSE,"AUS"
"792",1928,14,80.02,95.12,175.14,FALSE,"AUS"
"793",1928,15,79.02,105.14,184.16,FALSE,"AUS"
"794",1928,16,72.02,130.16,202.18,FALSE,"AUS"
"795",1928,17,74.02,116.15,190.17,FALSE,"AUS"
"796",1928,18,111.02,138.18,249.2,FALSE,"AUS"
"797",1928,19,131.03,147.19,278.22,FALSE,"AUS"
"798",1928,20,112.03,159.2,271.23,FALSE,"AUS"
"799",1928,21,117.02,150.19,267.21,FALSE,"AUS"
"800",1928,22,157.04,166.21,323.25,FALSE,"AUS"
"801",1928,23,157.03,135.17,292.2,FALSE,"AUS"
"802",1928,24,170.04,180.22,350.26,FALSE,"AUS"
"803",1928,25,145.03,162.21,307.24,FALSE,"AUS"
"804",1928,26,168.04,154.2,322.24,FALSE,"AUS"
"805",1928,27,165.03,161.21,326.24,FALSE,"AUS"
"806",1928,28,207.05,175.22,382.27,FALSE,"AUS"
"807",1928,29,155.04,145.18,300.22,FALSE,"AUS"
"808",1928,30,170.03,164.21,334.24,FALSE,"AUS"
"809",1928,31,157.03,147.19,304.22,FALSE,"AUS"
"810",1928,32,181.04,179.23,360.27,FALSE,"AUS"
"811",1928,33,189.04,173.22,362.26,FALSE,"AUS"
"812",1928,34,194.04,203.26,397.3,FALSE,"AUS"
"813",1928,35,201.05,218.28,419.33,FALSE,"AUS"
"814",1928,36,195.05,213.27,408.32,FALSE,"AUS"
"815",1928,37,200.04,212.27,412.31,FALSE,"AUS"
"816",1928,38,239.06,267.34,506.4,FALSE,"AUS"
"817",1928,39,228.06,230.29,458.35,FALSE,"AUS"
"818",1928,40,212.05,269.34,481.39,FALSE,"AUS"
"819",1928,41,185.04,235.3,420.34,FALSE,"AUS"
"820",1928,42,234.05,284.36,518.41,FALSE,"AUS"
"821",1928,43,230.05,254.32,484.37,FALSE,"AUS"
"822",1928,44,211.05,296.37,507.42,FALSE,"AUS"
"823",1928,45,248.05,331.42,579.47,FALSE,"AUS"
"824",1928,46,229.05,299.37,528.42,FALSE,"AUS"
"825",1928,47,225.05,315.4,540.45,FALSE,"AUS"
"826",1928,48,264.06,368.47,632.53,FALSE,"AUS"
"827",1928,49,224.05,346.44,570.49,FALSE,"AUS"
"828",1928,50,237.05,406.51,643.56,FALSE,"AUS"
"829",1928,51,210.05,309.39,519.44,FALSE,"AUS"
"830",1928,52,274.06,427.54,701.6,FALSE,"AUS"
"831",1928,53,265.06,389.49,654.55,FALSE,"AUS"
"832",1928,54,251.05,438.56,689.61,FALSE,"AUS"
"833",1928,55,238.06,380.48,618.54,FALSE,"AUS"
"834",1928,56,287.07,433.55,720.62,FALSE,"AUS"
"835",1928,57,269.06,426.54,695.6,FALSE,"AUS"
"836",1928,58,344.08,535.68,879.76,FALSE,"AUS"
"837",1928,59,352.09,518.65,870.74,FALSE,"AUS"
"838",1928,60,377.08,625.79,1002.87,FALSE,"AUS"
"839",1928,61,326.07,451.57,777.64,FALSE,"AUS"
"840",1928,62,392.09,557.71,949.8,FALSE,"AUS"
"841",1928,63,430.1,651.82,1081.92,FALSE,"AUS"
"842",1928,64,449.11,657.84,1106.95,FALSE,"AUS"
"843",1928,65,488.11,778.99,1267.1,FALSE,"AUS"
"844",1928,66,402.09,616.78,1018.87,FALSE,"AUS"
"845",1928,67,490.11,691.88,1181.99,FALSE,"AUS"
"846",1928,68,532.13,749.95,1282.08,FALSE,"AUS"
"847",1928,69,461.1,652.82,1113.92,FALSE,"AUS"
"848",1928,70,497.12,729.93,1227.05,FALSE,"AUS"
"849",1928,71,396.09,614.78,1010.87,FALSE,"AUS"
"850",1928,72,484.11,706.9,1191.01,FALSE,"AUS"
"851",1928,73,517.12,669.85,1186.97,FALSE,"AUS"
"852",1928,74,458.11,616.78,1074.89,FALSE,"AUS"
"853",1928,75,461.1,587.74,1048.84,FALSE,"AUS"
"854",1928,76,410.09,567.72,977.81,FALSE,"AUS"
"855",1928,77,375.09,451.57,826.66,FALSE,"AUS"
"856",1928,78,469.1,471.6,940.7,FALSE,"AUS"
"857",1928,79,371.09,430.55,801.64,FALSE,"AUS"
"858",1928,80,373.09,398.51,771.6,FALSE,"AUS"
"859",1928,81,318.07,319.4,637.47,FALSE,"AUS"
"860",1928,82,343.08,326.41,669.49,FALSE,"AUS"
"861",1928,83,350.08,315.4,665.48,FALSE,"AUS"
"862",1928,84,307.07,329.41,636.48,FALSE,"AUS"
"863",1928,85,283.06,239.3,522.36,FALSE,"AUS"
"864",1928,86,285.07,236.3,521.37,FALSE,"AUS"
"865",1928,87,211.05,170.21,381.26,FALSE,"AUS"
"866",1928,88,192.04,154.2,346.24,FALSE,"AUS"
"867",1928,89,142.03,111.14,253.17,FALSE,"AUS"
"868",1928,90,137.04,111.14,248.18,FALSE,"AUS"
"869",1928,91,90.02,80.11,170.13,FALSE,"AUS"
"870",1928,92,85.02,58.07,143.09,FALSE,"AUS"
"871",1928,93,80.02,43.05,123.07,FALSE,"AUS"
"872",1928,94,51.01,41.05,92.06,FALSE,"AUS"
"873",1928,95,45.01,26.03,71.04,FALSE,"AUS"
"874",1928,96,30,12.01,42.01,FALSE,"AUS"
"875",1928,97,27,12.01,39.01,FALSE,"AUS"
"876",1928,98,24,9.01,33.01,FALSE,"AUS"
"877",1928,99,7.01,9.01,16.02,FALSE,"AUS"
"878",1928,100,3,6.01,9.01,FALSE,"AUS"
"879",1928,101,1,4,5,FALSE,"AUS"
"880",1928,102,0,3,3,FALSE,"AUS"
"881",1928,103,2,0,2,FALSE,"AUS"
"882",1928,104,3,1,4,FALSE,"AUS"
"883",1928,105,1,1,2,FALSE,"AUS"
"884",1928,106,0,1,1,FALSE,"AUS"
"885",1928,107,0,0,0,FALSE,"AUS"
"886",1928,108,0,2,2,FALSE,"AUS"
"887",1928,109,0,0,0,FALSE,"AUS"
"888",1928,110,0,0,0,TRUE,"AUS"
"889",1929,0,2743.31,3876.8,6620.11,FALSE,"AUS"
"890",1929,1,536.06,661.65,1197.71,FALSE,"AUS"
"891",1929,2,261.03,309.3,570.33,FALSE,"AUS"
"892",1929,3,204.02,225.22,429.24,FALSE,"AUS"
"893",1929,4,131.02,168.17,299.19,FALSE,"AUS"
"894",1929,5,101.95,136.32,238.27,FALSE,"AUS"
"895",1929,6,92.42,118.66,211.08,FALSE,"AUS"
"896",1929,7,84.04,103.66,187.7,FALSE,"AUS"
"897",1929,8,76.84,91.3,168.14,FALSE,"AUS"
"898",1929,9,70.8,81.58,152.38,FALSE,"AUS"
"899",1929,10,66.03,74.94,140.97,FALSE,"AUS"
"900",1929,11,62.98,73.09,136.07,FALSE,"AUS"
"901",1929,12,61.77,76.46,138.23,FALSE,"AUS"
"902",1929,13,62.39,85.05,147.44,FALSE,"AUS"
"903",1929,14,64.85,98.86,163.71,FALSE,"AUS"
"904",1929,15,73.01,119.12,192.13,FALSE,"AUS"
"905",1929,16,90.01,137.14,227.15,FALSE,"AUS"
"906",1929,17,82.01,117.12,199.13,FALSE,"AUS"
"907",1929,18,92.01,122.12,214.13,FALSE,"AUS"
"908",1929,19,132.02,165.16,297.18,FALSE,"AUS"
"909",1929,20,110.01,156.16,266.17,FALSE,"AUS"
"910",1929,21,128.01,180.18,308.19,FALSE,"AUS"
"911",1929,22,114.01,148.15,262.16,FALSE,"AUS"
"912",1929,23,140.02,157.16,297.18,FALSE,"AUS"
"913",1929,24,165.02,185.18,350.2,FALSE,"AUS"
"914",1929,25,152.01,166.17,318.18,FALSE,"AUS"
"915",1929,26,140.02,152.15,292.17,FALSE,"AUS"
"916",1929,27,153.02,149.15,302.17,FALSE,"AUS"
